amount,card_name,is_foil,is_pinned,is_signed,set_id,set_code,collector_number,language,condition,comment,added
1,"Strength of the Tajuru",,,,,"C20",,,,,
1,"Strict Proctor",,,,,"STX",,,,,
2,"Strider Harness",,,,,"RIX",,,,,
1,"Striking Sliver",,,,,"CMM",,,,,
1,"Striking Sliver",,,,,"M14",,,,,
1,"Strionic Resonator",,,,,"NCC","381",,,,
1,"Strionic Resonator",,,,,"NCC","381",,,,
4,"Strip Mine",,,,,"4ED",,,,,
1,"Strix Serenade",,,,,"MH3",,,,,
1,"Stroke of Genius",,,,,"C15","108",,,,
1,"Stroke of Midnight",,,,,"WOE","33",,,,
1,"Stromkirk Captain",,,,,"VOC",,,,,
1,"Stromkirk Captain",,,,,"VOC",,,,,
1,"Stromkirk Condemned",,,,,"VOC",,,,,
1,"Stromkirk Occultist",,,,,"VOC",,,,,
1,"Stromkirk Occultist",,,,,"VOC",,,,,
1,"Strong, the Brutish Thespian",,,,,"PIP",,,,,
1,"Stronghold Biologist",,,,,"NEM",,,,,
1,"Stronghold Discipline",,,,,"CNS",,,,,
1,"Stronghold Gambit",,,,,"NEM",,,,,
1,"Stronghold Machinist",,,,,"NEM",,,,,
1,"Stronghold Rats",,,,,"TSR",,,,,
2,"Structural Collapse",,,,,"GTC",,,,,
1,"Struggle // Survive",,,,,"ZNC",,,,,
1,"Struggle // Survive",,,,,"ZNC",,,,,
1,"Struggle for Project Purity",,,,,"PIP",,,,,
1,"Struggle for Skemfar",,,,,"KHM",,,,,
1,"Strutting Turkey",,,,,"UND",,,,,
1,"Stubborn Denial",,,,,"KTK",,,,,
1,"Study Hall",,,,,"C21",,,,,
1,"Study Hall",,,,,"C21",,,,,
1,"Study Hall",,,,,"C21",,,,,
1,"Study Hall",,,,,"C21",,,,,
1,"Study Hall",,,,,"C21",,,,,
1,"Stumpsquall Hydra",,,,,"CMR",,,,,
2,"Stun",,,,,"10E",,,,,
1,"Stunning Reversal",,,,,"BBD",,,,,
1,"Stunt Double",,,,,"CN2",,,,,
1,"Stupefying Touch",,,,,"EMA",,,,,
1,"Sturmgeist",,,,,"ISD",,,,,
2,"Subcontract",,,,,"UST",,,,,
1,"Subira, Tulzidi Caravanner",,,,,"M21",,,,,
1,"Sublime Archangel",,,,,"UMA",,,,,
1,"Sublime Epiphany",,,,,"M21",,,,,
1,"Sublime Exhalation",,,,,"CM2",,,,,
1,"Submerge",,,,,"NEM",,,,,
4,"Submerged Boneyard",,,,,"ZNC","141",,,,
1,"Submerged Boneyard",,,,,"ZNC","141",,,,
1,"Subterranean Schooner",,,,,"LCI",,,,,
1,"Subterranean Scout",,,,,"J22",,,,,
2,"Subtle Strike",,,,,"ZNR",,,,,
1,"Success!",,,,,"UST",,,,,
1,"Succumb to the Cold",,,,,"WOE",,,,,
1,"Sudden Breakthrough",,,,,"STX","116",,,,
1,"Sudden Death",,,,,"TSR",,,,,
1,"Sudden Demise",,,,,"E01",,,,,
1,"Sudden Insight",,,,,"AFR",,,,,
1,"Sudden Shock",,,,,"MMA","133",,,,
1,"Sudden Spoiling",,,,,"C14","164",,,,
1,"Sudden Substitution",,,,,"C19",,,,,
1,"Suffer the Past",,,,,"C21",,,,,
1,"Sugar Rush",,,,,"WOE",,,,,
4,"Sulfur Falls",,,,,"DOM","247",,,,
1,"Sulfur Falls",,,,,"DMR",,,,,
1,"Sulfuric Vortex",,,,,"EMA","150",,,,
1,"Sulfuric Vortex",,,,,"DMR",,,,,
1,"Sulfurous Blast",,,,,"CMA",,,,,
2,"Sulfurous Mire",,,,,"KHM",,,,,
4,"Sulfurous Springs",,,,,"DMU",,,,,
1,"Sultai Banner",,,,,"KTK",,,,,
1,"Sultai Charm",,,,,"DMC",,,,,
3,"Sultai Charm",,,,,"DMC",,,,,
1,"Sultai Skullkeeper",,,,,"UMA",,,,,
1,"Sumala Sentry",,,,,"MKM",,,,,
1,"Sumala Woodshaper",,,,,"GRN",,,,,
1,"Summary Dismissal",,,,,"INR",,,,,
1,"Summary Judgment",,,,,"RNA",,,,,
1,"Summer Bloom",,,,,"2X2",,,,,
1,"Summon the Pack",,,,,"UPLIST",,,,,
1,"Summoner's Pact",,,,,"TSR",,,,,
1,"Summoning Trap",,,,,"MM3",,,,,
1,"Sun Ce, Young Conquerer",,,,,"PTK",,,,,
1,"Sun Clasp",,,,,"DMR",,,,,
1,"Sun Droplet",,,,,"C21",,,,,
1,"Sun Quan, Lord of Wu",,,,,"V11",,,,,
1,"Sun Titan",,,,,"C21","106",,,,
1,"Sun Titan",,,,,"C21","106",,,,
1,"Sun Titan",,,,,"ZNC","21",,,,
1,"Sun Titan",,,,,"C20",,,,,
2,"Sun Titan",,,,,"ZNC","21",,,,
1,"Sun Titan",,,,,"KHC","34",,,,
1,"Sun Titan",,,,,"NCC","210",,,,
1,"Sun-Collared Raptor",,,,,"RIX",,,,,
1,"Sunastian Falconer",,,,,"LEG",,,,,
1,"Sunbaked Canyon",,,,,"MH1","247",,,,
1,"Sunbaked Canyon",,,,,"WHO","309",,,,
1,"Sunbathing Rootwalla",,,,,"DMU",,,,,
1,"Sunbird's Invocation",,,,,"C21","180",,,,
2,"Sunbird's Invocation",,,,,"XLN","165",,,,
1,"Sunblade Angel",,,,,"WAR",,,,,
1,"Sunblast Angel",,,,,"C20","102",,,,
1,"Sunblast Angel",,,,,"C20",,,,,
2,"Sunbond",,,,,"BNG",,,,,
1,"Suncleanser",,,,,"M19",,,,,
2,"Suncleanser",,,,,"M19",,,,,
1,"Sunder",,,,,"USG",,,,,
1,"Sunder Shaman",,,,,"RNA",,,,,
1,"Sundering Eruption // Volcanic Fissure",,,,,"MH3",,,,,
2,"Sundering Growth",,,,,"C19",,,,,
1,"Sundering Titan",,,,,"A25","233",,,,
1,"Sundial of the Infinite",,,,,"FMB1",,,,,
1,"Sundown Pass",,,,,"VOW","266",,,,
2,"Sundown Pass",,,,,"VOW","266",,,,
2,"Sunforger",,,,,"C16","275",,,,
1,"Sunforger",,,,,"CMR",,,,,
1,"Sungrass Prairie",,,,,"C20","317",,,,
1,"Sungrass Prairie",,,,,"C20",,,,,
2,"Sungrass Prairie",,,,,"C20","317",,,,
1,"Sungrass Prairie",,,,,"CMM",,,,,
1,"Sungrass Prairie",,,,,"WOC","167",,,,
1,"Sunhome Guildmage",,,,,"GK1",,,,,
1,"Sunhome Stalwart",,,,,"GRN",,,,,
1,"Sunhome, Fortress of the Legion",,,,,"GK1","99",,,,
1,"Sunhome, Fortress of the Legion",,,,,"CMR","496",,,,
1,"Sunhome, Fortress of the Legion",,,,,"C21",,,,,
1,"Sunken Hollow",,,,,"CLB",,,,,
1,"Sunken Hollow",,,,,"C20","318",,,,
1,"Sunken Hollow",,,,,"C20",,,,,
4,"Sunken Hollow",,,,,"C20","318",,,,
1,"Sunken Hollow",,,,,"MOC",,,,,
1,"Sunken Hollow",,,,,"CMM",,,,,
1,"Sunken Hollow",,,,,"WOC","168",,,,
1,"Sunken Hollow",,,,,"DMC","235",,,,
1,"Sunken Hollow",,,,,"DMC","235",,,,
1,"Sunken Hollow",,,,,"NCC","431",,,,
1,"Sunken Hollow",,,,,"OTC",,,,,
1,"Sunken Hope",,,,,"10E",,,,,
1,"Sunken Ruins",,,,,"2XM",,,,,
1,"Sunmane Pegasus",,,,,"THB",,,,,
4,"Sunpetal Grove",,,,,"XLN",,,,,
1,"Sunrise Seeker",,,,,"XLN",,,,,
1,"Sunrise Sovereign",,,,,"CM2",,,,,
1,"Sunscape Battlemage",,,,,"PLS",,,,,
1,"Sunscorch Regent",,,,,"C21",,,,,
1,"Sunscorch Regent",,,,,"C17","74",,,,
2,"Sunscorched Desert",,,,,"AKR","331",,,,
1,"Sunscorched Divide",,,,,"OTC","326",,,,
1,"Sunset Pyramid",,,,,"CMR",,,,,
2,"Sunset Pyramid",,,,,"AKR","280",,,,
1,"Sunstone",,,,,"ICE",,,,,
1,"Sunstrike Legionnaire",,,,,"LGN",,,,,
1,"Super-Duper Death Ray",,,,,"UND",,,,,
1,"Super-Duper Death Ray",,,,,"UND",,,,,
1,"Supernatural Stamina",,,,,"GN3",,,,,
1,"Suppression Bonds",,,,,"ORI",,,,,
1,"Suppression Field",,,,,"RAV",,,,,
1,"Supreme Verdict",,,,,"2X2",,,,,
1,"Supreme Will",,,,,"GN3",,,,,
4,"Sure Strike",,,,,"VOW","179",,,,
1,"Sure-Footed Infiltrator",,,,,"ZNR",,,,,
1,"Sure-Footed Infiltrator",,,,,"ZNR",,,,,
1,"Surge Node",,,,,"NPH","160",,,,
1,"Surge of Brilliance",,,,,"WHO",,,,,
1,"Surge to Victory",,,,,"C21",,,,,
1,"Surgeon General Commander",,,,,"UND",,,,,
1,"Surgespanner",,,,,"LRW","92",,,,
2,"Surgical Skullbomb",,,,,"ONE",,,,,
1,"Surly Badgersaur",,,,,"C20",,,,,
1,"Surrak Dragonclaw",,,,,"DMC",,,,,
1,"Surrak Dragonclaw",,,,,"DMC",,,,,
1,"Surrak, the Hunt Caller",,,,,"DTK","210",,,,
1,"Surrakar Spellblade",,,,,"MM2",,,,,
1,"Surreal Memoir",,,,,"C20",,,,,
1,"Surtland Elementalist",,,,,"KHM",,,,,
1,"Survey the Wreckage",,,,,"RTR",,,,,
1,"Surveyor's Scope",,,,,"CMA",,,,,
1,"Survival of the Fittest",,,,,"EXO",,,,,
5,"Survivors' Encampment",,,,,"HOU",,,,,
1,"Susan Foreman",,,,,"WHO",,,,,
1,"Suspend",,,,,"MH2",,,,,
1,"Suspended Sentence",,,,,"DSC",,,,,
2,"Suspension Field",,,,,"KTK",,,,,
1,"Suspension Field",,,,,"KTK",,,,,
1,"Suspicious Bookcase",,,,,"CMM",,,,,
1,"Suspicious Detonation",,,,,"MKM",,,,,
1,"Suspicious Nanny",,,,,"UST",,,,,
1,"Suture Priest",,,,,"NPH",,,,,
1,"Svella, Ice Shaper",,,,,"KHM",,,,,
1,"Svogthos, the Restless Tomb",,,,,"CM2",,,,,
1,"Swamp",,,,,"UND","91",,,,
1,"Swamp",,,,,"UND","92",,,,
4,"Swan Song",,,,,"C16",,,,,
1,"Swans of Bryn Argoll",,,,,"MM2",,,,,
1,"Swarm Guildmage",,,,,"GRN",,,,,
1,"Swarm Intelligence",,,,,"C21",,,,,
1,"Swarm Intelligence",,,,,"C20",,,,,
1,"Swarm Intelligence",,,,,"C20","124",,,,
2,"Swarm of Bloodflies",,,,,"JMP","282",,,,
1,"Swarm of Rats",,,,,"9ED",,,,,
1,"Swarming Goblins",,,,,"AFR",,,,,
1,"Swarming of Moria",,,,,"LTR",,,,,
1,"Swarming of Moria",,,,,"LTR",,,,,
1,"Swarmyard",,,,,"TSR",,,,,
1,"Swashbuckler's Whip",,,,,"LCI",,,,,
2,"Swashbuckling",,,,,"XLN",,,,,
1,"Swathcutter Giant",,,,,"GRN",,,,,
1,"Sweet-Gum Recluse",,,,,"CLB",,,,,
1,"Sweettooth Witch",,,,,"WOE",,,,,
1,"Sweltering Suns",,,,,"SCD",,,,,
1,"Swift Reckoning",,,,,"UMA",,,,,
1,"Swift Response",,,,,"M21",,,,,
1,"Swift Warden",,,,,"RIX",,,,,
1,"Swift Warkite",,,,,"DTK",,,,,
1,"Swiftblade Vindicator",,,,,"GRN","203",,,,
1,"Swiftfoot Boots",,,,,"NCC","382",,,,
1,"Swiftfoot Boots",,,,,"NCC","382",,,,
1,"Swiftfoot Boots",,,,,"KHC","105",,,,
1,"Swiftfoot Boots",,,,,"CMR",,,,,
1,"Swiftfoot Boots",,,,,"KHC","105",,,,
1,"Swiftfoot Boots",,,,,"C20",,,,,
11,"Swiftfoot Boots",,,,,"PLIST","271",,,,
1,"Swiftfoot Boots",,,,,"KHC","105",,,,
5,"Swiftwater Cliffs",,,,,"40K",,,,,
3,"Switcheroo",,,,,"M19",,,,,
1,"Swooping Lookout",,,,,"ONE",,,,,
1,"Sword Coast Sailor",,,,,"CLB",,,,,
2,"Sword of Body and Mind",,,,,"2XM",,,,,
1,"Sword of Dungeons & Dragons",,,,,"UND",,,,,
1,"Sword of Dungeons & Dragons",,,,,"UPLIST",,,,,
4,"Sword of Feast and Famine",,,,,"2XM",,,,,
2,"Sword of Fire and Ice",,,,,"2XM",,,,,
2,"Sword of Hearth and Home",,,,,"MH2",,,,,
1,"Sword of Hours",,,,,"AFC",,,,,
1,"Sword of Hours",,,,,"AFC",,,,,
1,"Sword of Light and Shadow",,,,,"MMA","217",,,,
2,"Sword of Sinew and Steel",,,,,"H1R",,,,,
1,"Sword of the Animist",,,,,"C17","227",,,,
2,"Sword of the Animist",,,,,"C17","227",,,,
1,"Sword of the Chosen",,,,,"DMC",,,,,
1,"Sword of the Meek",,,,,"FUT","165",,,,
2,"Sword of the Paruns",,,,,"CMA",,,,,
2,"Sword of Truth and Justice",,,,,"H1R",,,,,
2,"Sword of Vengeance",,,,,"C17","228",,,,
1,"Sword of Vengeance",,,,,"GN3",,,,,
2,"Sword of War and Peace",,,,,"2XM",,,,,
1,"Sword-Point Diplomacy",,,,,"XLN",,,,,
1,"Swords to Plowshares",,,,,"WOC","78",,,,
1,"Swords to Plowshares",,,,,"CMM",,,,,
2,"Swords to Plowshares",,,,,"ONC",,,,,
1,"Swords to Plowshares",,,,,"NCC","211",,,,
1,"Swords to Plowshares",,,,,"CMR","387",,,,
4,"Swords to Plowshares",,,,,"BBD","110",,,,
6,"Swords to Plowshares",,,,,"CMR","387",,,,
1,"Swords to Plowshares",,,,,"MOC",,,,,
2,"Sworn Companions",,,,,"GRN",,,,,
1,"Sycorax Commander",,,,,"WHO",,,,,
1,"Sydri, Galvanic Genius",,,,,"C16",,,,,
1,"Sygg, River Cutthroat",,,,,"ZNC",,,,,
1,"Sygg, River Guide",,,,,"LRW",,,,,
1,"Sylvan Advocate",,,,,"ZNC",,,,,
1,"Sylvan Advocate",,,,,"ZNC",,,,,
1,"Sylvan Anthem",,,,,"MH2",,,,,
2,"Sylvan Awakening",,,,,"DOM",,,,,
4,"Sylvan Library",,,,,"CC1","5",,,,
1,"Sylvan Messenger",,,,,"GN3",,,,,
1,"Sylvan Might",,,,,"DDS","51",,,,
1,"Sylvan Ranger",,,,,"JMP",,,,,
1,"Sylvan Reclamation",,,,,"DMC","170",,,,
1,"Sylvan Reclamation",,,,,"DMC","170",,,,
1,"Sylvan Reclamation",,,,,"DMC","170",,,,
1,"Sylvan Safekeeper",,,,,"CMA",,,,,
1,"Sylvan Safekeeper",,,,,"CMA",,,,,
1,"Sylvan Scrying",,,,,"BFZ","192",,,,
2,"Sylvan Tutor",,,,,"POR",,,,,
1,"Sylvia Brightspear",,,,,"BBD",,,,,
1,"Symbiotic Beast",,,,,"DMR",,,,,
1,"Symmetry Matrix",,,,,"BRO",,,,,
1,"Synapse Sliver",,,,,"CMM",,,,,
1,"Synchronized Eviction",,,,,"J22",,,,,
1,"Synchronized Spellcraft",,,,,"ZNR",,,,,
1,"Syncopate",,,,,"VOW","83",,,,
1,"Synod Centurion",,,,,"5DN",,,,,
1,"Synthetic Destiny",,,,,"KHC",,,,,
1,"Syphon Flesh",,,,,"MIC","129",,,,
1,"Syphon Flesh",,,,,"MIC","129",,,,
1,"Syphon Mind",,,,,"CLB",,,,,
3,"Syphon Mind",,,,,"CLB","772",,,,
1,"Syphon Sliver",,,,,"CMM",,,,,
1,"Syphon Sliver",,,,,"M14",,,,,
2,"Syphon Soul",,,,,"CNS",,,,,
1,"Syr Alin, the Lion's Claw",,,,,"J22","252",,,,
1,"Syr Armont, the Redeemer",,,,,"WOE",,,,,
1,"Syr Cadian, Knight Owl",,,,,"UND",,,,,
1,"Syr Carah, the Bold",,,,,"ELD",,,,,
1,"Syr Elenora, the Discerning",,,,,"ELD","67",,,,
1,"Syr Elenora, the Discerning",,,,,"MOC",,,,,
1,"Syr Faren, the Hengehammer",,,,,"ELD",,,,,
1,"Syr Gwyn, Hero of Ashvale",,,,,"ELD",,,,,
1,"Syr Konrad, the Grim",,,,,"ZNC","56",,,,
1,"Syr Konrad, the Grim",,,,,"MOM",,,,,
1,"Syr Konrad, the Grim",,,,,"ZNC","56",,,,
1,"Sythis, Harvest's Hand",,,,,"CMM",,,,,
1,"Szadek, Lord of Secrets",,,,,"GK1",,,,,
1,"Szat's Will",,,,,"CMR",,,,,
1,"Tabaxi Toucaneers",,,,,"CLB",,,,,
1,"Tablet of Compleation",,,,,"ONE",,,,,
1,"Tablet of the Guilds",,,,,"RTR",,,,,
1,"Taborax, Hope's Demise",,,,,"ZNR",,,,,
1,"Tahngarth, First Mate",,,,,"C19",,,,,
1,"Tahngarth, Talruum Hero",,,,,"PLS",,,,,
1,"Taiga",,,,,"VMA","317",,,,
4,"Taiga",,,,,"3ED","287",,,,
1,"Taigam, Ojutai Master",,,,,"C17",,,,,
1,"Taigam, Sidisi's Hand",,,,,"C17",,,,,
1,"Taigam's Scheming",,,,,"KTK",,,,,
1,"Tail Swipe",,,,,"DMU",,,,,
1,"Tainted Adversary",,,,,"MID","124",,,,
1,"Tainted Aether",,,,,"7ED",,,,,
1,"Tainted Field",,,,,"E02","47",,,,
1,"Tainted Field",,,,,"CLB","919",,,,
1,"Tainted Field",,,,,"CLB",,,,,
1,"Tainted Field",,,,,"CMM",,,,,
1,"Tainted Isle",,,,,"MKC","300",,,,
1,"Tainted Isle",,,,,"CLB",,,,,
1,"Tainted Isle",,,,,"CLB",,,,,
1,"Tainted Observer",,,,,"ONE",,,,,
2,"Tainted Pact",,,,,"ODY",,,,,
1,"Tainted Peak",,,,,"TOR","142",,,,
1,"Tainted Peak",,,,,"VOC",,,,,
1,"Tainted Remedy",,,,,"ORI",,,,,
1,"Tainted Strike",,,,,"SOM",,,,,
1,"Tainted Wood",,,,,"PIP","301",,,,
1,"Tainted Wood",,,,,"CMM",,,,,
1,"Tainted Wood",,,,,"C21","321",,,,
1,"Tainted Wood",,,,,"CMA","276",,,,
1,"Tajic, Blade of the Legion",,,,,"DGM","107",,,,
1,"Tajic, Legion's Edge",,,,,"GRN",,,,,
1,"Tajuru Blightblade",,,,,"ZNR",,,,,
1,"Tajuru Paragon",,,,,"ZNR",,,,,
2,"Take Down",,,,,"KLD",,,,,
1,"Take Heart",,,,,"JMP",,,,,
2,"Take Up Arms",,,,,"BBD",,,,,
1,"Take Vengeance",,,,,"GN2",,,,,
1,"Takeno, Samurai General",,,,,"CHK",,,,,
2,"Tale's End",,,,,"M20",,,,,
1,"Tales of the Ancestors",,,,,"KHC",,,,,
1,"Talion, the Kindly Lord",,,,,"WOE",,,,,
1,"Talisman of Conviction",,,,,"CMM",,,,,
1,"Talisman of Conviction",,,,,"H1R","33",,,,
1,"Talisman of Conviction",,,,,"LTC","285",,,,
1,"Talisman of Creativity",,,,,"CMM",,,,,
1,"Talisman of Creativity",,,,,"40K",,,,,
1,"Talisman of Creativity",,,,,"CMM","979",,,,
1,"Talisman of Curiosity",,,,,"H1R","35",,,,
1,"Talisman of Curiosity",,,,,"WHO","249",,,,
1,"Talisman of Curiosity",,,,,"MKC","241",,,,
1,"Talisman of Dominance",,,,,"CLB",,,,,
1,"Talisman of Dominance",,,,,"40K","254",,,,
1,"Talisman of Dominance",,,,,"WOC","150",,,,
1,"Talisman of Dominance",,,,,"MKC","242",,,,
1,"Talisman of Hierarchy",,,,,"CLB",,,,,
1,"Talisman of Impulse",,,,,"SCD","281",,,,
1,"Talisman of Impulse",,,,,"SCD","281",,,,
1,"Talisman of Indulgence",,,,,"E01","91",,,,
1,"Talisman of Indulgence",,,,,"SCD","282",,,,
1,"Talisman of Progress",,,,,"CMM",,,,,
1,"Talisman of Progress",,,,,"SCD","283",,,,
1,"Talisman of Progress",,,,,"LTC","286",,,,
1,"Talisman of Resilience",,,,,"H1R",,,,,
1,"Talisman of Resilience",,,,,"PIP","250",,,,
1,"Talisman of Unity",,,,,"SCD","284",,,,
1,"Talisman of Unity",,,,,"SCD","284",,,,
2,"Talons of Wildwood",,,,,"M19",,,,,
1,"Talrand, Sky Summoner",,,,,"C20",,,,,
1,"Talrand, Sky Summoner",,,,,"JMP","181",,,,
1,"Talrand, Sky Summoner",,,,,"2X2",,,,,
1,"Tamiyo, Field Researcher",,,,,"EMN",,,,,
1,"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",,,,,"MH3",,,,,
1,"Tamiyo's Epiphany",,,,,"WAR",,,,,
1,"Tamiyo's Journal",,,,,"J22","800",,,,
1,"Tamiyo's Logbook",,,,,"ONE",,,,,
1,"Tamiyo's Safekeeping",,,,,"NEO",,,,,
1,"Tana, the Bloodsower",,,,,"CMR","537",,,,
1,"Tandem Lookout",,,,,"MM3",,,,,
1,"Tangle",,,,,"INV",,,,,
3,"Tangle Wire",,,,,"NEM",,,,,
1,"Tangled Florahedron // Tangled Vale",,,,,"ZNR",,,,,
1,"Tangled Florahedron // Tangled Vale",,,,,"ZNR",,,,,
1,"Tangled Skyline",,,,,"MOM",,,,,
1,"Tanglespan Lookout",,,,,"WOE",,,,,
1,"Tangletrap",,,,,"STX",,,,,
1,"Taniwha",,,,,"MIR",,,,,
1,"Tar Snare",,,,,"OGW",,,,,
1,"Taranika, Akroan Veteran",,,,,"J22","253",,,,
1,"TARDIS",,,,,"WHO",,,,,
1,"TARDIS",,,,,"WHO",,,,,
1,"TARDIS",,,,,"WHO",,,,,
2,"Tarfire",,,,,"DDT",,,,,
1,"Targ Nar, Demon-Fang Gnoll",,,,,"AFR",,,,,
1,"Tariel, Reckoner of Souls",,,,,"2X2",,,,,
1,"Tarkir Duneshaper // Burnished Dunestomper",,,,,"MOM",,,,,
1,"Tarmogoyf",,,,,"UMA","187",,,,
2,"Tarnished Citadel",,,,,"ODY",,,,,
1,"Tarox Bladewing",,,,,"FUT",,,,,
1,"Tasha's Hideous Laughter",,,,,"AFR",,,,,
1,"Tasigur, the Golden Fang",,,,,"UMA","117",,,,
1,"Taste of Death",,,,,"C21",,,,,
1,"Tato Farmer",,,,,"PIP",,,,,
1,"Tatyova, Benthic Druid",,,,,"DOM","206",,,,
1,"Tatyova, Steward of Tides",,,,,"DMU",,,,,
1,"Taunting Arbormage",,,,,"ZNR",,,,,
2,"Taunting Kobold",,,,,"CLB",,,,,
1,"Taunting Sliver",,,,,"CMM",,,,,
1,"Taurean Mauler",,,,,"CM2","122",,,,
1,"Taurean Mauler",,,,,"CM2","122",,,,
1,"Tavern Ruffian // Tavern Smasher",,,,,"DBL","163",,,,
1,"Tavern Scoundrel",,,,,"MH2",,,,,
4,"Tavern Swindler",,,,,"SNC",,,,,
1,"Tawnos, Solemn Survivor",,,,,"BRC",,,,,
1,"Tawnos, Urza's Apprentice",,,,,"C18",,,,,
1,"Tawnos's Tinkering",,,,,"BRO",,,,,
1,"Tayam, Luminous Enigma",,,,,"C20",,,,,
1,"Tazeem Raptor",,,,,"ZNR",,,,,
1,"Tazeem Roilmage",,,,,"ZNR",,,,,
1,"Tazri, Beacon of Unity",,,,,"ZNR",,,,,
2,"Teach by Example",,,,,"STX",,,,,
1,"Teach by Example",,,,,"STX","241",,,,
1,"Teacher's Pet",,,,,"UST",,,,,
2,"Tectonic Edge",,,,,"C14",,,,,
1,"Tectonic Giant",,,,,"THB","158",,,,
1,"Tectonic Giant",,,,,"THB","158",,,,
1,"Tectonic Hellion",,,,,"C19",,,,,
1,"Tectonic Instability",,,,,"INV",,,,,
1,"Tectonic Reformation",,,,,"C20",,,,,
1,"Tectonic Reformation",,,,,"C20",,,,,
1,"Tectonic Rift",,,,,"M20",,,,,
1,"Teething Wurmlet",,,,,"BRO",,,,,
1,"Teferi, Hero of Dominaria",,,,,"DOM",,,,,
1,"Teferi, Mage of Zhalfir",,,,,"IMA","75",,,,
1,"Teferi, Temporal Archmage",,,,,"C14",,,,"oversize",
1,"Teferi, Time Raveler",,,,,"WAR","221",,,,
1,"Teferi's Ageless Insight",,,,,"M21",,,,,
2,"Teferi's Curse",,,,,"MIR",,,,,
6,"Teferi's Protection",,,,,"2X2",,,,,
1,"Teferi's Protege",,,,,"M21","77",,,,
2,"Teferi's Puzzle Box",,,,,"FMB1","113",,,,
2,"Teferi's Realm",,,,,"VIS",,,,,
1,"Teferi's Time Twist",,,,,"WAR",,,,,
1,"Teferi's Tutelage",,,,,"M21",,,,,
1,"Tegan Jovanka",,,,,"WHO",,,,,
1,"Tel-Jilad Stylus",,,,,"MRD",,,,,
1,"Telepathy",,,,,"M10",,,,,
1,"Teleportation Circle",,,,,"AFR",,,,,
1,"Telim'Tor",,,,,"MIR",,,,,
1,"Telim'Tor's Edict",,,,,"MIR",,,,,
2,"Telling Time",,,,,"GK1",,,,,
1,"Temmet, Naktamun's Will",,,,,"DRC",,,,,
1,"Temmet, Vizier of Naktamun",,,,,"AKR","266",,,,
1,"Tempered Steel",,,,,"BRC",,,,,
1,"Tempered Veteran",,,,,"M21","41",,,,
1,"Tempest Djinn",,,,,"DOM",,,,,
1,"Tempest Harvester",,,,,"MH3",,,,,
2,"Temple Altisaur",,,,,"RIX",,,,,
1,"Temple Bell",,,,,"C16",,,,,
4,"Temple Garden",,,,,"GRN",,,,,
1,"Temple of Abandon",,,,,"MOC","430",,,,
1,"Temple of Abandon",,,,,"SCD","323",,,,
1,"Temple of Deceit",,,,,"OTC","328",,,,
1,"Temple of Deceit",,,,,"MOC",,,,,
1,"Temple of Deceit",,,,,"CLB","922",,,,
1,"Temple of Deceit",,,,,"CLB",,,,,
1,"Temple of Deceit",,,,,"CLB","922",,,,
1,"Temple of Deceit",,,,,"WOC","170",,,,
1,"Temple of Enlightenment",,,,,"CMM","1041",,,,
1,"Temple of Enlightenment",,,,,"NEC","180",,,,
1,"Temple of Enlightenment",,,,,"MOC",,,,,
1,"Temple of Enlightenment",,,,,"CMM",,,,,
1,"Temple of Enlightenment",,,,,"CMM","1041",,,,
1,"Temple of Epiphany",,,,,"CMM","1042",,,,
1,"Temple of Epiphany",,,,,"40K","298",,,,
1,"Temple of Epiphany",,,,,"CMM",,,,,
1,"Temple of Epiphany",,,,,"CMM","1042",,,,
1,"Temple of Epiphany",,,,,"CMM","1042",,,,
1,"Temple of Malady",,,,,"CMM",,,,,
1,"Temple of Malady",,,,,"OTC","330",,,,
1,"Temple of Malady",,,,,"NCC","433",,,,
1,"Temple of Malady",,,,,"NCC","433",,,,
1,"Temple of Malice",,,,,"VOC","186",,,,
1,"Temple of Malice",,,,,"DMC","236",,,,
1,"Temple of Malice",,,,,"DMC","236",,,,
1,"Temple of Malice",,,,,"SCD","326",,,,
1,"Temple of Mystery",,,,,"MOC","434",,,,
1,"Temple of Mystery",,,,,"MOC","434",,,,
2,"Temple of Mystery",,,,,"M21","254",,,,
1,"Temple of Mystery",,,,,"40K",,,,,
1,"Temple of Mystery",,,,,"OTC","332",,,,
1,"Temple of Plenty",,,,,"CMM",,,,,
1,"Temple of Plenty",,,,,"WOC","171",,,,
1,"Temple of Plenty",,,,,"MIC","185",,,,
1,"Temple of Silence",,,,,"NCC","435",,,,
1,"Temple of Silence",,,,,"NCC","435",,,,
1,"Temple of Silence",,,,,"M21","255",,,,
1,"Temple of Silence",,,,,"ELD",,,,,
1,"Temple of Silence",,,,,"DMC","237",,,,
1,"Temple of Silence",,,,,"CLB",,,,,
1,"Temple of Silence",,,,,"MOC",,,,,
1,"Temple of Silence",,,,,"CMM",,,,,
2,"Temple of the Dragon Queen",,,,,"AFR",,,,,
1,"Temple of the False God",,,,,"OTC","334",,,,
1,"Temple of the False God",,,,,"WOC","172",,,,
1,"Temple of the False God",,,,,"40K","300",,,,
1,"Temple of the False God",,,,,"40K","300",,,,
1,"Temple of the False God",,,,,"40K","300",,,,
1,"Temple of the False God",,,,,"40K","300",,,,
1,"Temple of the False God",,,,,"CLB",,,,,
