amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
1,"Stromkirk Occultist",,,"","","","","","",""
1,"Stronghold Biologist",,,"","","","","","",""
2,"Stronghold Discipline",,,"","","","","","",""
1,"Stronghold Machinist",,,"","","","","","",""
2,"Structural Collapse",,,"","","","","","",""
1,"Struggle // Survive",,,"","","","","","",""
1,"Struggle // Survive",,,"","","","","","",""
1,"Struggle for Skemfar",,,"","","","","","",""
1,"Strutting Turkey",,,"","UND","","","","",""
1,"Stubborn Denial",,,"","","","","","",""
1,"Study Hall",,,"","","","","","",""
1,"Study Hall",,,"","","","","","",""
1,"Study Hall",,,"","","","","","",""
1,"Study Hall",,,"","","","","","",""
1,"Study Hall",,,"","","","","","",""
1,"Stumpsquall Hydra",,,"","CMR","","","","",""
2,"Stun",,,"","","","","","",""
1,"Stunt Double",,,"","","","","","",""
1,"Stupefying Touch",,,"","","","","","",""
1,"Sturmgeist",,,"","","","","","",""
2,"Subcontract",,,"","","","","","",""
1,"Subira, Tulzidi Caravanner",,,"","","","","","",""
1,"Sublime Archangel",,,"","","","","","",""
1,"Sublime Epiphany",,,"","","","","","",""
1,"Sublime Exhalation",,,"","","","","","",""
4,"Submerged Boneyard",,,"","","","","","",""
1,"Submerged Boneyard",,,"","","","","","",""
2,"Subtle Strike",,,"","","","","","",""
1,"Success!",,,"","","","","","",""
1,"Sudden Breakthrough",,,"","","","","","",""
1,"Sudden Demise",,,"","","","","","",""
1,"Sudden Shock",,,"","MMA","133","","","",""
1,"Sudden Spoiling",,,"","C14","164","","","",""
1,"Sudden Substitution",,,"","","","","","",""
1,"Suffer the Past",,,"","","","","","",""
4,"Sulfur Falls",,,"","","","","","",""
1,"Sulfuric Vortex",,,"","","","","","",""
1,"Sulfurous Blast",,,"","","","","","",""
2,"Sulfurous Mire",,,"","","","","","",""
1,"Sultai Banner",,,"","","","","","",""
3,"Sultai Charm",,,"","","","","","",""
1,"Sultai Skullkeeper",,,"","","","","","",""
1,"Sumala Woodshaper",,,"","","","","","",""
1,"Summary Judgment",,,"","","","","","",""
1,"Summer Bloom",,,"","","","","","",""
1,"Summon the Pack",,,"","","","","","",""
1,"Summoning Trap",,,"","","","","","",""
1,"Sun Droplet",,,"","","","","","",""
1,"Sun Titan",,,"","","","","","",""
1,"Sun Titan",,,"","ZNC","21","","","",""
1,"Sun Titan",,,"","C20","","","","",""
2,"Sun Titan",,,"","ZNC","21","","","",""
1,"Sun Titan",,,"","KHC","34","","","",""
1,"Sunbird's Invocation",,,"","","","","","",""
2,"Sunbird's Invocation",,,"","XLN","165","","","",""
1,"Sunblade Angel",,,"","","","","","",""
1,"Sunblast Angel",,,"","C20","","","","",""
2,"Sunbond",,,"","","","","","",""
2,"Suncleanser",,,"","","","","","",""
1,"Sunder Shaman",,,"","","","","","",""
2,"Sundering Growth",,,"","","","","","",""
1,"Sundering Titan",,,"","A25","233","","","",""
1,"Sundial of the Infinite",,,"","","","","","",""
2,"Sunforger",,,"","C16","275","","","",""
1,"Sunforger",,,"","","","","","",""
1,"Sungrass Prairie",,,"","C20","","","","",""
2,"Sungrass Prairie",,,"","","","","","",""
1,"Sunhome Guildmage",,,"","","","","","",""
1,"Sunhome Stalwart",,,"","","","","","",""
1,"Sunhome, Fortress of the Legion",,,"","","","","","",""
1,"Sunhome, Fortress of the Legion",,,"","GK1","99","","","",""
1,"Sunhome, Fortress of the Legion",,,"","CMR","496","","","",""
1,"Sunken Hollow",,,"","C20","","","","",""
2,"Sunken Hollow",,,"","","","","","",""
1,"Sunmane Pegasus",,,"","","","","","",""
1,"Sunrise Seeker",,,"","","","","","",""
1,"Sunrise Sovereign",,,"","","","","","",""
1,"Sunscape Battlemage",,,"","","","","","",""
1,"Sunscorch Regent",,,"","","","","","",""
1,"Sunscorch Regent",,,"","C17","74","","","",""
2,"Sunscorched Desert",,,"","AKR","331","","","",""
1,"Sunset Pyramid",,,"","","","","","",""
2,"Sunset Pyramid",,,"","AKR","280","","","",""
1,"Sunstrike Legionnaire",,,"","","","","","",""
1,"Super-Duper Death Ray",,,"","","","","","",""
1,"Super-Duper Death Ray",,,"","UND","","","","",""
1,"Supernatural Stamina",,,"","","","","","",""
1,"Suppression Bonds",,,"","","","","","",""
1,"Supreme Verdict",,,"","","","","","",""
1,"Supreme Will",,,"","","","","","",""
6,"Sure Strike",,,"","","","","","",""
1,"Sure-Footed Infiltrator",,,"","","","","","",""
1,"Sure-Footed Infiltrator",,,"","","","","","",""
1,"Surge Node",,,"","NPH","160","","","",""
1,"Surge to Victory",,,"","","","","","",""
1,"Surgeon General Commander",,,"","UND","","","","",""
1,"Surly Badgersaur",,,"","C20","","","","",""
1,"Surrak Dragonclaw",,,"","","","","","",""
1,"Surrakar Spellblade",,,"","","","","","",""
1,"Surreal Memoir",,,"","C20","","","","",""
1,"Surtland Elementalist",,,"","","","","","",""
1,"Survey the Wreckage",,,"","","","","","",""
1,"Surveyor's Scope",,,"","","","","","",""
5,"Survivors' Encampment",,,"","","","","","",""
2,"Suspension Field",,,"","","","","","",""
1,"Suspicious Nanny",,,"","","","","","",""
1,"Suture Priest",,,"","","","","","",""
1,"Svella, Ice Shaper",,,"","","","","","",""
1,"Svogthos, the Restless Tomb",,,"","","","","","",""
1,"Swamp",,,"","UND","91","","","",""
1,"Swamp",,,"","UND","92","","","",""
1,"Swarm Guildmage",,,"","","","","","",""
1,"Swarm Intelligence",,,"","","","","","",""
1,"Swarm Intelligence",,,"","C20","","","","",""
1,"Swarm Intelligence",,,"","C20","124","","","",""
2,"Swarm of Bloodflies",,,"","","","","","",""
2,"Swashbuckling",,,"","","","","","",""
1,"Swathcutter Giant",,,"","","","","","",""
1,"Sweet-Gum Recluse",,,"","","","","","",""
1,"Swift Reckoning",,,"","","","","","",""
2,"Swift Response",,,"","","","","","",""
1,"Swift Spinner",,,"","","","","","",""
1,"Swift Warden",,,"","","","","","",""
1,"Swift Warkite",,,"","","","","","",""
1,"Swiftblade Vindicator",,,"","GRN","203","","","",""
1,"Swiftfoot Boots",,,"","CMR","","","","",""
1,"Swiftfoot Boots",,,"","","","","","",""
1,"Swiftfoot Boots",,,"","C20","","","","",""
11,"Swiftfoot Boots",,,"","PLIST","271","","","",""
1,"Swiftfoot Boots",,,"","","","","","",""
5,"Swiftwater Cliffs",,,"","","","","","",""
3,"Switcheroo",,,"","","","","","",""
1,"Sword of Dungeons & Dragons",,,"","","","","","",""
1,"Sword of Dungeons & Dragons",,,"","UND","","","","",""
1,"Sword of Light and Shadow",,,"","MMA","217","","","",""
2,"Sword of the Animist",,,"","","","","","",""
1,"Sword of the Meek",,,"","FUT","165","","","",""
2,"Sword of the Paruns",,,"","","","","","",""
2,"Sword of Vengeance",,,"","C17","228","","","",""
1,"Sword of Vengeance",,,"","","","","","",""
1,"Sword-Point Diplomacy",,,"","","","","","",""
4,"Swords to Plowshares",,,"","BBD","110","","","",""
2,"Swords to Plowshares",,,"","","","","","",""
3,"Sworn Companions",,,"","","","","","",""
1,"Sygg, River Cutthroat",,,"","","","","","",""
1,"Sygg, River Guide",,,"","","","","","",""
1,"Sylvan Advocate",,,"","","","","","",""
1,"Sylvan Advocate",,,"","","","","","",""
2,"Sylvan Awakening",,,"","","","","","",""
1,"Sylvan Messenger",,,"","","","","","",""
1,"Sylvan Might",,,"","DDS","51","","","",""
1,"Sylvan Ranger",,,"","","","","","",""
1,"Sylvan Reclamation",,,"","","","","","",""
1,"Sylvan Reclamation",,,"","","","","","",""
1,"Sylvan Scrying",,,"","BFZ","192","","","",""
1,"Sylvia Brightspear",,,"","","","","","",""
1,"Synchronized Spellcraft",,,"","","","","","",""
1,"Syncopate",,,"","","","","","",""
1,"Syndicate Messenger",,,"","","","","","",""
1,"Synod Centurion",,,"","","","","","",""
1,"Synthetic Destiny",,,"","","","","","",""
1,"Syphon Flesh",,,"","","","","","",""
3,"Syphon Mind",,,"","","","","","",""
1,"Syphon Sliver",,,"","","","","","",""
2,"Syphon Soul",,,"","","","","","",""
1,"Syr Cadian, Knight Owl",,,"","UND","","","","",""
1,"Syr Elenora, the Discerning",,,"","","","","","",""
1,"Syr Konrad, the Grim",,,"","","","","","",""
1,"Syr Konrad, the Grim",,,"","","","","","",""
1,"Szadek, Lord of Secrets",,,"","","","","","",""
1,"Szat's Will",,,"","","","","","",""
1,"Tahngarth, First Mate",,,"","","","","","",""
1,"Taiga",,,"","VMA","317","","","",""
1,"Taigam, Ojutai Master",,,"","","","","","",""
1,"Taigam, Sidisi's Hand",,,"","","","","","",""
1,"Tainted Field",,,"","E02","47","","","",""
1,"Tainted Field",,,"","","","","","",""
1,"Tainted Remedy",,,"","","","","","",""
1,"Tainted Strike",,,"","","","","","",""
1,"Tainted Wood",,,"","CMA","276","","","",""
1,"Tainted Wood",,,"","","","","","",""
1,"Tajic, Legion's Edge",,,"","","","","","",""
1,"Tajuru Blightblade",,,"","","","","","",""
1,"Tajuru Paragon",,,"","","","","","",""
2,"Take Down",,,"","","","","","",""
2,"Take Heart",,,"","","","","","",""
2,"Take Up Arms",,,"","","","","","",""
2,"Take Vengeance",,,"","","","","","",""
1,"Tales of the Ancestors",,,"","","","","","",""
1,"Talisman of Creativity",,,"","","","","","",""
1,"Talisman of Resilience",,,"","","","","","",""
2,"Talons of Wildwood",,,"","","","","","",""
1,"Talrand, Sky Summoner",,,"","C20","","","","",""
1,"Talrand, Sky Summoner",,,"","JMP","181","","","",""
1,"Talrand, Sky Summoner",,,"","","","","","",""
1,"Tamiyo, Field Researcher",,,"","","","","","",""
3,"Tamiyo's Epiphany",,,"","","","","","",""
1,"Tandem Lookout",,,"","","","","","",""
1,"Tangled Florahedron // Tangled Vale",,,"","","","","","",""
1,"Tangletrap",,,"","","","","","",""
1,"Tar Snare",,,"","","","","","",""
2,"Tarfire",,,"","","","","","",""
1,"Tariel, Reckoner of Souls",,,"","","","","","",""
1,"Tarmogoyf",,,"","UMA","187","","","",""
1,"Tasigur, the Golden Fang",,,"","UMA","117","","","",""
1,"Taste of Death",,,"","","","","","",""
1,"Tatyova, Benthic Druid",,,"","","","","","",""
1,"Taunting Arbormage",,,"","","","","","",""
1,"Taurean Mauler",,,"","","","","","",""
4,"Tavern Swindler",,,"","","","","","",""
1,"Tawnos, Urza's Apprentice",,,"","","","","","",""
1,"Tayam, Luminous Enigma",,,"","C20","","","","",""
1,"Tazeem Raptor",,,"","","","","","",""
1,"Tazeem Roilmage",,,"","","","","","",""
1,"Tazri, Beacon of Unity",,,"","","","","","",""
2,"Teach by Example",,,"","","","","","",""
1,"Teacher's Pet",,,"","","","","","",""
1,"Tectonic Giant",,,"","","","","","",""
1,"Tectonic Hellion",,,"","","","","","",""
1,"Tectonic Reformation",,,"","C20","","","","",""
1,"Tectonic Reformation",,,"","","","","","",""
1,"Tectonic Rift",,,"","","","","","",""
1,"Teferi, Hero of Dominaria",,,"","","","","","",""
1,"Teferi, Mage of Zhalfir",,,"","IMA","75","","","",""
1,"Teferi, Temporal Archmage",,,"","","","","","oversize",""
2,"Teferi's Protection",,,"","","","","","",""
1,"Teferi's Protege",,,"","","","","","",""
2,"Teferi's Puzzle Box",,,"","","","","","",""
3,"Teferi's Time Twist",,,"","","","","","",""
1,"Teferi's Tutelage",,,"","","","","","",""
1,"Telepathy",,,"","","","","","",""
1,"Telim'Tor's Edict",,,"","","","","","",""
2,"Telling Time",,,"","","","","","",""
1,"Temmet, Vizier of Naktamun",,,"","AKR","266","","","",""
1,"Tempered Veteran",,,"","","","","","",""
1,"Tempest Djinn",,,"","","","","","",""
2,"Temple Altisaur",,,"","","","","","",""
1,"Temple of Deceit",,,"","","","","","",""
1,"Temple of Enlightenment",,,"","","","","","",""
1,"Temple of Epiphany",,,"","","","","","",""
1,"Temple of Malady",,,"","","","","","",""
1,"Temple of Malice",,,"","","","","","",""
2,"Temple of Mystery",,,"","M21","254","","","",""
1,"Temple of Mystery",,,"","","","","","",""
1,"Temple of Plenty",,,"","","","","","",""
1,"Temple of Silence",,,"","M21","255","","","",""
1,"Temple of Silence",,,"","ELD","","","","",""
1,"Temple of Silence",,,"","","","","","",""
1,"Temple of the False God",,,"","C20","","","","",""
12,"Temple of the False God",,,"","C20","319","","","",""
1,"Temple of the False God",,,"","","","","","",""
1,"Temple of the False God",,,"","","","","","",""
1,"Temple of the False God",,,"","","","","","",""
1,"Temple of the False God",,,"","","","","","",""
1,"Temple of the False God",,,"","","","","","",""
1,"Temple of Triumph",,,"","M21","256","","","",""
1,"Temple of Triumph",,,"","","","","","",""
1,"Temple Thief",,,"","","","","","",""
1,"Temporal Mastery",,,"","","","","","",""
1,"Tempt with Discovery",,,"","","","","","",""
1,"Tempt with Glory",,,"","","","","","",""
1,"Tempt with Reflections",,,"","","","","","",""
1,"Tempting Contract",,,"","","","","","",""
1,"Temur Ascendancy",,,"","KTK","207","","","",""
1,"Temur Banner",,,"","","","","","",""
1,"Temur Battle Rage",,,"","","","","","",""
2,"Temur Battle Rage",,,"","FRF","116","","","",""
1,"Temur Charm",,,"","C20","","","","",""
1,"Temur Charm",,,"","","","","","",""
2,"Tenacious Dead",,,"","","","","","",""
1,"Tenacity",,,"","","","","","",""
1,"Tendrils of Corruption",,,"","C14","166","","","",""
1,"Teneb, the Harvester",,,"","","","","","",""
1,"Tenth District Legionnaire",,,"","","","","","",""
1,"Tenured Inkcaster",,,"","","","","","",""
1,"Terastodon",,,"","","","","","",""
2,"Terastodon",,,"","CMA","153","","","",""
1,"Terastodon",,,"","CMR","","","","",""
2,"Tergrid's Shadow",,,"","","","","","",""
1,"Terminate",,,"","C20","","","","",""
1,"Terminate",,,"","","","","","",""
2,"Terminus",,,"","","","","","",""
6,"Terramorphic Expanse",,,"","","","","","",""
18,"Terramorphic Expanse",,,"","","","","","",""
1,"Terramorphic Expanse",,,"","","","","","",""
1,"Terramorphic Expanse",,,"","ZNC","","","","",""
1,"Terrarion",,,"","","","","","",""
1,"Terrifying Presence",,,"","","","","","",""
1,"Territorial Boar",,,"","","","","","",""
2,"Territorial Hellkite",,,"","","","","","",""
1,"Territorial Scythecat",,,"","","","","","",""
8,"Terror",,,"","","","","","",""
1,"Teshar, Ancestor's Apostle",,,"","","","","","",""
1,"Test of Talents",,,"","","","","","",""
2,"Tethmos High Priest",,,"","","","","","",""
3,"Tetsuko Umezawa, Fugitive",,,"","","","","","",""
2,"Teyo, the Shieldmage",,,"","","","","","",""
2,"Teyo's Lightshield",,,"","","","","","",""
1,"Teysa Karlov",,,"","","","","","",""
1,"Teysa, Envoy of Ghosts",,,"","","","","","",""
1,"Teysa, Orzhov Scion",,,"","GPT","","","","",""
2,"Tezzeret's Gambit",,,"","","","","","",""
1,"Tezzeret's Touch",,,"","","","","","",""
1,"Thalia's Geistcaller",,,"","","","","","",""
2,"Thalia's Lancers",,,"","","","","","",""
1,"Thalia's Lieutenant",,,"","C20","","","","",""
1,"Thalisse, Reverent Medium",,,"","","","","","",""
3,"Thallid Soothsayer",,,"","","","","","",""
1,"Thantis, the Warweaver",,,"","","","","","",""
1,"Thassa's Emissary",,,"","","","","","",""
1,"Thassa's Oracle",,,"","","","","","",""
1,"Thatcher Revolt",,,"","","","","","",""
1,"Thaumatic Compass // Spires of Orazca",,,"","","","","","",""
1,"Thaumaturge's Familiar",,,"","","","","","",""
1,"The Abyss",,,"","","","","","",""
1,"The Antiquities War",,,"","","","","","",""
1,"The Biblioplex",,,"","","","","","",""
1,"The Chain Veil",,,"","PLIST","247","","","",""
1,"The Countdown Is at One",,,"","","","","","",""
1,"The Crowd Goes Wild",,,"","","","","","",""
1,"The Elderspell",,,"","","","","","",""
2,"The Eldest Reborn",,,"","","","","","",""
1,"The First Eruption",,,"","","","","","",""
1,"The Flame of Keld",,,"","PLIST","129","","","",""
1,"The Gitrog Monster",,,"","","","","","",""
1,"The Grand Calcutron",,,"","","","","","",""
1,"The Great Aurora",,,"","","","","","",""
1,"The Locust God",,,"","C20","","","","",""
1,"The Mending of Dominaria",,,"","","","","","",""
1,"The Mending of Dominaria",,,"","","","","","",""
1,"The Mimeoplasm",,,"","CM2","","","","",""
1,"The Mirari Conjecture",,,"","","","","","",""
1,"The Prismatic Piper",,,"","","","","","",""
1,"The Rack",,,"","","","","","",""
1,"The Scarab God",,,"","AKR","259","","","",""
1,"The Three Seasons",,,"","","","","","",""
1,"The Trickster-God's Heist",,,"","","","","","",""
1,"The Ur-Dragon",,,"","","","","","",""
1,"The Wanderer",,,"","","","","","",""
1,"Theater of Horrors",,,"","","","","","",""
1,"Thelonite Hermit",,,"","C19","184","","","",""
1,"Theoretical Duplication",,,"","","","","","",""
3,"Thermo-Alchemist",,,"","","","","","",""
2,"Thespian's Stage",,,"","C19","282","","","",""
1,"Thief of Blood",,,"","","","","","",""
1,"Thieves' Guild Enforcer",,,"","","","","","",""
1,"Thieving Amalgam",,,"","","","","","",""
1,"Thieving Magpie",,,"","","","","","",""
1,"Thieving Skydiver",,,"","","","","","",""
1,"Thing in the Ice // Awoken Horror",,,"","","","","","",""
1,"Think Tank",,,"","","","","","",""
2,"Think Twice",,,"","C19","99","","","",""
2,"Thirst for Knowledge",,,"","JMP","183","","","",""
2,"Thirst for Knowledge",,,"","","","","","",""
1,"Thirst for Meaning",,,"","","","","","",""
1,"Thopter Arrest",,,"","","","","","",""
1,"Thopter Assembly",,,"","","","","","",""
1,"Thopter Engineer",,,"","","","","","",""
3,"Thopter Engineer",,,"","C18","126","","","",""
1,"Thopter Foundry",,,"","C16","237","","","",""
1,"Thopter Spy Network",,,"","","","","","",""
3,"Thorn Elemental",,,"","","","","","",""
1,"Thorn of the Black Rose",,,"","","","","","",""
3,"Thornbite Staff",,,"","","","","","",""
1,"Thornbow Archer",,,"","","","","","",""
1,"Thorncaster Sliver",,,"","","","","","",""
1,"Thornmantle Striker",,,"","","","","","",""
1,"Thornscape Battlemage",,,"","","","","","",""
1,"Thornweald Archer",,,"","CMA","154","","","",""
2,"Thornwind Faeries",,,"","","","","","",""
7,"Thornwood Falls",,,"","M21","257","","","",""
1,"Thornwood Falls",,,"","CMR","","","","",""
2,"Thought Collapse",,,"","","","","","",""
3,"Thought Erasure",,,"","","","","","",""
1,"Thought Reflection",,,"","C15","110","","","",""
1,"Thought Sponge",,,"","","","","","",""
3,"Thought Vessel",,,"","PLIST","274","","","",""
1,"Thought Vessel",,,"","","","","","",""
1,"Thoughtrender Lamia",,,"","","","","","",""
1,"Thoughtseize",,,"","AKR","127","","","",""
1,"Thousand Winds",,,"","","","","","",""
1,"Thousand-Year Elixir",,,"","","","","","",""
2,"Thousand-Year Elixir",,,"","CMA","236","","","",""
1,"Thraben Doomsayer",,,"","C20","","","","",""
2,"Thraben Standard Bearer",,,"","","","","","",""
1,"Thragtusk",,,"","JMP","436","","","",""
5,"Thran Dynamo",,,"","","","","","",""
1,"Thran Golem",,,"","","","","","",""
1,"Thran Temporal Gateway",,,"","","","","","",""
1,"Thrash of Raptors",,,"","","","","","",""
2,"Thrasher Brute",,,"","","","","","",""
3,"Thrashing Brontodon",,,"","","","","","",""
1,"Three Visits",,,"","","","","","",""
1,"Three-Headed Goblin",,,"","","","","","",""
5,"Thrill of Possibility",,,"","","","","","",""
2,"Thrill-Kill Assassin",,,"","","","","","",""
1,"Thrilling Discovery",,,"","","","","","",""
1,"Thriss, Nantuko Primus",,,"","","","","","",""
1,"Thrive",,,"","","","","","",""
1,"Throne of Geth",,,"","SOM","211","","","",""
1,"Throne of Makindi",,,"","","","","","",""
1,"Throne of the God-Pharaoh",,,"","AKR","281","","","",""
1,"Throne of the High City",,,"","","","","","",""
2,"Thrummingbird",,,"","","","","","",""
1,"Thryx, the Sudden Storm",,,"","","","","","",""
1,"Thud",,,"","","","","","",""
1,"Thunder Brute",,,"","","","","","",""
1,"Thunder Drake",,,"","","","","","",""
1,"Thunder Strike",,,"","","","","","",""
1,"Thunderclap Wyvern",,,"","","","","","",""
1,"Thundercloud Shaman",,,"","","","","","",""
1,"Thunderheads",,,"","","","","","",""
1,"Thundering Ceratok",,,"","","","","","",""
1,"Thundering Chariot",,,"","","","","","",""
1,"Thundering Rebuke",,,"","","","","","",""
1,"Thundering Sparkmage",,,"","","","","","",""
1,"Thunderous Might",,,"","","","","","",""
1,"Thunderstaff",,,"","","","","","",""
1,"Thwart the Grave",,,"","","","","","",""
1,"Tiana, Ship's Caretaker",,,"","DOM","208","","","",""
1,"Tiana, Ship's Caretaker",,,"","","","","","",""
1,"Tibalt, Rakish Instigator",,,"","","","","","",""
1,"Tibalt's Rager",,,"","","","","","",""
1,"Tibor and Lumia",,,"","","","","","",""
1,"Tidal Barracuda",,,"","C20","","","","",""
2,"Tidal Courier",,,"","","","","","",""
1,"Tidal Wave",,,"","","","","","",""
1,"Tide of War",,,"","","","","","",""
1,"Tide Skimmer",,,"","","","","","",""
1,"Tidebinder Mage",,,"","","","","","",""
1,"Tidehollow Strix",,,"","","","","","",""
1,"Tidespout Tyrant",,,"","","","","","",""
1,"Tidings",,,"","","","","","",""
1,"Tilonalli's Summoner",,,"","","","","","",""
8,"Timber Gorge",,,"","","","","","",""
1,"Timberwatch Elf",,,"","","","","","",""
1,"Time of Ice",,,"","","","","","",""
1,"Time Out",,,"","","","","","",""
1,"Time Out",,,"","UND","","","","",""
1,"Time Reversal",,,"","","","","","",""
1,"Time Sieve",,,"","ARB","31","","","",""
1,"Time to Feed",,,"","","","","","",""
1,"Time Wipe",,,"","","","","","",""
1,"Timebender",,,"","PLC","50","","","",""
1,"Timecrafting",,,"","","","","","",""
1,"Timely Ward",,,"","","","","","",""
1,"Timesifter",,,"","","","","","",""
1,"Timmy, Power Gamer",,,"","UND","","","","",""
1,"Tireless Tracker",,,"","","","","","",""
1,"Tishana, Voice of Thunder",,,"","","","","","",""
1,"Titan Hunter",,,"","C20","","","","",""
1,"Titan of Eternal Fire",,,"","C20","","","","",""
2,"Titan's Strength",,,"","","","","","",""
1,"Titanoth Rex",,,"","","","","","",""
1,"Tithe Drinker",,,"","","","","","",""
1,"Tithebearer Giant",,,"","","","","","",""
1,"Tivash, Gloom Summoner",,,"","","","","","",""
1,"Together Forever",,,"","ZNC","22","","","",""
1,"Together Forever",,,"","C20","","","","",""
1,"Together Forever",,,"","","","","","",""
1,"Toggo, Goblin Weaponsmith",,,"","","","","","",""
2,"Toil // Trouble",,,"","","","","","",""
1,"Tolaria West",,,"","FUT","173","","","",""
1,"Tolarian Kraken",,,"","","","","","",""
2,"Toll of the Invasion",,,"","","","","","",""
1,"Tolsimir Wolfblood",,,"","","","","","",""
1,"Tolsimir, Friend to Wolves",,,"","","","","","",""
1,"Tomb Robber",,,"","","","","","",""
1,"Tomik, Distinguished Advokist",,,"","","","","","",""
1,"Toothy, Imaginary Friend",,,"","","","","","",""
1,"Top-Secret Tunnel",,,"","","","","","",""
3,"Topple the Statue",,,"","WAR","35","","","",""
1,"Topplegeist",,,"","","","","","",""
1,"Topsy Turvy",,,"","UND","","","","",""
2,"Torch Courier",,,"","","","","","",""
1,"Torch Fiend",,,"","","","","","",""
1,"Torgaar, Famine Incarnate",,,"","","","","","",""
4,"Torment of Scarabs",,,"","","","","","",""
2,"Tormenting Voice",,,"","","","","","",""
1,"Tormod, the Desecrator",,,"","","","","","",""
4,"Tormod's Crypt",,,"","","","","","",""
1,"Torrent of Souls",,,"","","","","","",""
1,"Torrential Gearhulk",,,"","","","","","",""
2,"Totally Lost",,,"","","","","","",""
1,"Touch of Moonglove",,,"","","","","","",""
1,"Touch of the Eternal",,,"","","","","","",""
1,"Towering-Wave Mystic",,,"","","","","","",""
1,"Track Down",,,"","","","","","",""
1,"Trade Routes",,,"","","","","","",""
1,"Trading Post",,,"","","","","","",""
1,"Tragic Arrogance",,,"","","","","","",""
3,"Tragic Poet",,,"","","","","","",""
9,"Tragic Slip",,,"","","","","","",""
1,"Trail of Evidence",,,"","","","","","",""
1,"Trail of Mystery",,,"","","","","","",""
1,"Trait Doctoring",,,"","","","","","",""
1,"Traitor's Roar",,,"","","","","","",""
1,"Traitorous Greed",,,"","","","","","",""
1,"Tranquil Cove",,,"","","","","","",""
4,"Tranquil Cove",,,"","M21","258","","","",""
1,"Tranquil Cove",,,"","ELD","","","","",""
6,"Tranquil Expanse",,,"","","","","","",""
1,"Tranquil Thicket",,,"","","","","","",""
2,"Tranquil Thicket",,,"","MH1","248","","","",""
1,"Transcendent Envoy",,,"","","","","","",""
1,"Transgress the Mind",,,"","","","","","",""
1,"Transguild Promenade",,,"","","","","","",""
6,"Transguild Promenade",,,"","CMA","280","","","",""
1,"Transmogrifying Wand",,,"","","","","","",""
1,"Trash for Treasure",,,"","C16","136","","","",""
1,"Traumatic Visions",,,"","","","","","",""
1,"Travel Preparations",,,"","","","","","",""
2,"Traveler's Amulet",,,"","","","","","",""
2,"Traveler's Cloak",,,"","","","","","",""
1,"Traxos, Scourge of Kroog",,,"","","","","","",""
1,"Treacherous Blessing",,,"","","","","","",""
1,"Treacherous Terrain",,,"","","","","","",""
1,"Treacherous Terrain",,,"","","","","","",""
3,"Treasonous Ogre",,,"","","","","","",""
4,"Treasure Cruise",,,"","UMA","79","","","",""
1,"Treasure Cruise",,,"","","","","","",""
2,"Treasure Hunt",,,"","","","","","",""
2,"Treasure Keeper",,,"","A25","235","","","",""
1,"Treasure Mage",,,"","MBS","34","","","",""
1,"Treasure Map // Treasure Cove",,,"","","","","","",""
1,"Treasure Nabber",,,"","","","","","",""
1,"Treasured Find",,,"","","","","","",""
1,"Treasury Thrull",,,"","","","","","",""
1,"Tree of Perdition",,,"","","","","","",""
7,"Tree of Tales",,,"","PLIST","297","","","",""
1,"Trench Behemoth",,,"","CMR","","","","",""
1,"Trepanation Blade",,,"","","","","","",""
1,"Trespasser's Curse",,,"","AKR","129","","","",""
1,"Trespassing Souleater",,,"","","","","","",""
1,"Trial of Ambition",,,"","AKR","130","","","",""
1,"Trial of Zeal",,,"","AKR","180","","","",""
1,"Tribute to the Wild",,,"","C20","","","","",""
2,"Tribute to the Wild",,,"","","","","","",""
1,"Trickbind",,,"","","","","","",""
1,"Trigon of Infestation",,,"","","","","","",""
1,"Trigon of Rage",,,"","","","","","",""
1,"Trinket Mage",,,"","","","","","",""
1,"Triplicate Spirits",,,"","PLIST","38","","","",""
1,"Triplicate Titan",,,"","","","","","",""
1,"Triskelavus",,,"","","","","","",""
1,"Triskelion",,,"","","","","","",""
1,"Triton Shorestalker",,,"","","","","","",""
2,"Triton Tactics",,,"","","","","","",""
2,"Triumph of Gerrard",,,"","","","","","",""
1,"Triumph of the Hordes",,,"","","","","","",""
1,"Triumphant Reckoning",,,"","","","","","",""
2,"Triumphant Surge",,,"","","","","","",""
1,"Troll Ascetic",,,"","","","","","",""
1,"Trollbred Guardian",,,"","","","","","",""
1,"Tromokratis",,,"","CMR","","","","",""
1,"Tropical Island",,,"","VMA","321","","","",""
1,"Trostani, Selesnya's Voice",,,"","","","","","",""
2,"Trostani's Judgment",,,"","","","","","",""
2,"Trostani's Summoner",,,"","","","","","",""
1,"Trove Tracker",,,"","","","","","",""
1,"Trove Warden",,,"","","","","","",""
1,"Trudge Garden",,,"","","","","","",""
1,"True Conviction",,,"","","","","","",""
1,"True-Faith Censer",,,"","","","","","",""
1,"Trufflesnout",,,"","","","","","",""
7,"Trumpet Blast",,,"","","","","","",""
1,"Trumpeting Gnarr",,,"","","","","","",""
2,"Trusted Pegasus",,,"","","","","","",""
1,"Trusty Packbeast",,,"","","","","","",""
2,"Trusty Packbeast",,,"","M19","41","","","",""
1,"Trygon Predator",,,"","","","","","",""
1,"Trygon Predator",,,"","C20","","","","",""
2,"Trygon Predator",,,"","C20","232","","","",""
1,"Trynn, Champion of Freedom",,,"","C20","","","","",""
